time,instrumentID,lastPrice,openInterest,turnOver,totalVol,bp1,bv1,sp1,sv1,avgPrice,openPrice,preSettlePrice,preOpenInterest,preClosePrice,upperLimitPrice,lowerLimitPrice
20210120 10:46:37.979,IC2102,6486.000000,60731.000000,34629030800.000000,26877,6485.600000,6,6485.800000,2,1288426.193400
20210120 10:46:38.487,IC2102,6485.600000,60734.000000,34636813520.000000,26883,6485.400000,1,6485.600000,4,1288428.133765
20210120 10:46:38.983,IC2102,6485.200000,60733.000000,34639407640.000000,26885,6484.800000,9,6485.400000,7,1288428.775897
20210120 10:46:39.500,IC2102,6485.200000,60736.000000,34647189480.000000,26891,6484.800000,5,6485.200000,3,1288430.682384
20210120 10:46:40.183,IC2102,6485.200000,60739.000000,34656268360.000000,26898,6485.200000,2,6485.400000,3,1288432.908023
20210120 10:46:40.509,IC2102,6485.200000,60739.000000,34658862440.000000,26900,6484.800000,1,6485.200000,1,1288433.547955
20210120 10:46:41.046,IC2102,6485.600000,60740.000000,34661456520.000000,26902,6485.200000,6,6485.600000,3,1288434.187793
20210120 10:46:41.469,IC2102,6485.600000,60740.000000,34661456520.000000,26902,6485.200000,7,6485.600000,3,1288434.187793
20210120 10:46:41.989,IC2102,6485.800000,60736.000000,34666645040.000000,26906,6485.600000,2,6486.200000,1,1288435.480562
20210120 10:46:42.732,IC2102,6486.200000,60736.000000,34667942280.000000,26907,6486.200000,5,6486.600000,1,1288435.807782
20210120 10:46:43.061,IC2102,6486.600000,60736.000000,34670536920.000000,26909,6486.600000,1,6487.000000,20,1288436.468096
20210120 10:46:43.542,IC2102,6486.400000,60737.000000,34674428800.000000,26912,6486.200000,6,6487.000000,27,1288437.455410
20210120 10:46:44.244,IC2102,6486.200000,60736.000000,34677023280.000000,26914,6486.200000,4,6486.400000,1,1288438.109534
20210120 10:46:44.611,IC2102,6486.200000,60733.000000,34683509480.000000,26919,6485.800000,1,6486.200000,10,1288439.744418
20210120 10:46:44.969,IC2102,6486.200000,60734.000000,34686103880.000000,26921,6486.000000,1,6486.200000,11,1288440.395230
20210120 10:46:45.496,IC2102,6486.000000,60736.000000,34688698280.000000,26923,6485.600000,3,6486.200000,8,1288441.045946
20210120 10:46:45.964,IC2102,6485.600000,60735.000000,34691292520.000000,26925,6485.600000,1,6486.200000,8,1288441.690622
20210120 10:46:46.585,IC2102,6485.600000,60735.000000,34691292520.000000,26925,6485.600000,1,6486.200000,8,1288441.690622
20210120 10:46:46.987,IC2102,6485.600000,60735.000000,34691292520.000000,26925,6485.600000,2,6485.800000,1,1288441.690622
20210120 10:46:47.487,IC2102,6485.800000,60738.000000,34696481080.000000,26929,6485.200000,6,6485.600000,4,1288442.982658
20210120 10:46:48.052,IC2102,6485.800000,60738.000000,34696481080.000000,26929,6485.200000,6,6485.600000,4,1288442.982658
20210120 10:46:48.542,IC2102,6485.200000,60738.000000,34697778120.000000,26930,6485.200000,5,6485.600000,4,1288443.301894
20210120 10:46:49.033,IC2102,6485.200000,60738.000000,34699075160.000000,26931,6485.200000,4,6485.600000,4,1288443.621106
20210120 10:46:49.471,IC2102,6485.200000,60738.000000,34699075160.000000,26931,6485.200000,4,6485.600000,4,1288443.621106
20210120 10:46:49.969,IC2102,6485.200000,60738.000000,34699075160.000000,26931,6485.200000,5,6485.600000,4,1288443.621106
20210120 10:46:50.470,IC2102,6485.200000,60738.000000,34699075160.000000,26931,6485.200000,7,6485.600000,4,1288443.621106
20210120 10:46:50.967,IC2102,6485.600000,60737.000000,34700372280.000000,26932,6485.200000,7,6485.600000,3,1288443.943265
20210120 10:46:51.469,IC2102,6485.600000,60737.000000,34700372280.000000,26932,6485.200000,7,6485.600000,3,1288443.943265
20210120 10:46:51.966,IC2102,6485.600000,60736.000000,34701669400.000000,26933,6485.200000,7,6485.600000,2,1288444.265399
20210120 10:46:52.470,IC2102,6485.600000,60736.000000,34701669400.000000,26933,6485.200000,7,6485.400000,1,1288444.265399
20210120 10:46:52.970,IC2102,6485.600000,60736.000000,34701669400.000000,26933,6485.200000,8,6485.400000,1,1288444.265399
20210120 10:46:53.487,IC2102,6485.200000,60734.000000,34705560680.000000,26936,6485.200000,7,6485.600000,1,1288445.228690
20210120 10:46:54.490,IC2102,6485.200000,60734.000000,34705560680.000000,26936,6485.200000,8,6485.600000,1,1288445.228690
20210120 10:46:54.979,IC2102,6485.200000,60733.000000,34708154760.000000,26938,6485.200000,6,6485.600000,1,1288445.866805
20210120 10:46:55.473,IC2102,6485.800000,60733.000000,34713343120.000000,26942,6485.800000,1,6486.000000,1,1288447.150174
20210120 10:46:55.973,IC2102,6486.000000,60731.000000,34715937520.000000,26944,6485.800000,1,6486.200000,6,1288447.799881
20210120 10:46:56.473,IC2102,6486.000000,60731.000000,34715937520.000000,26944,6485.800000,1,6486.000000,1,1288447.799881
20210120 10:46:57.604,IC2102,6486.000000,60731.000000,34715937520.000000,26944,6485.800000,1,6486.000000,1,1288447.799881
20210120 10:46:57.974,IC2102,6485.800000,60731.000000,34718531840.000000,26946,6485.600000,1,6486.000000,1,1288448.446523
20210120 10:46:58.486,IC2102,6485.600000,60731.000000,34719828960.000000,26947,6485.400000,5,6485.600000,1,1288448.768323
20210120 10:46:58.986,IC2102,6485.400000,60732.000000,34721126040.000000,26948,6485.400000,4,6485.600000,1,1288449.088615
20210120 10:46:59.490,IC2102,6485.400000,60732.000000,34721126040.000000,26948,6485.400000,4,6485.800000,1,1288449.088615
20210120 10:46:59.979,IC2102,6485.400000,60732.000000,34722423120.000000,26949,6485.400000,3,6485.800000,2,1288449.408883
20210120 10:47:00.490,IC2102,6485.800000,60733.000000,34725017360.000000,26951,6485.400000,2,6485.800000,1,1288450.052317
20210120 10:47:00.982,IC2102,6485.400000,60735.000000,34727611520.000000,26953,6485.200000,4,6485.800000,4,1288450.692687
20210120 10:47:01.542,IC2102,6485.000000,60739.000000,34739284680.000000,26962,6484.000000,3,6485.000000,1,1288453.552407
20210120 10:47:02.124,IC2102,6484.200000,60740.000000,34740581520.000000,26963,6484.000000,3,6484.800000,1,1288453.863442
20210120 10:47:02.510,IC2102,6484.000000,60740.000000,34744471920.000000,26966,6482.800000,2,6483.800000,4,1288454.791960
20210120 10:47:03.026,IC2102,6484.400000,60742.000000,34750956160.000000,26971,6483.800000,4,6485.200000,5,1288456.347929
20210120 10:47:03.510,IC2102,6485.000000,60742.000000,34753549920.000000,26973,6483.800000,6,6484.000000,1,1288456.972528
20210120 10:47:04.012,IC2102,6483.800000,60743.000000,34757440240.000000,26976,6484.000000,1,6485.200000,5,1288457.897390
20210120 10:47:04.744,IC2102,6483.800000,60742.000000,34766517600.000000,26983,6482.800000,2,6484.800000,1,1288460.052626
20210120 10:47:04.980,IC2102,6483.800000,60742.000000,34766517600.000000,26983,6484.000000,1,6484.800000,1,1288460.052626
20210120 10:47:05.482,IC2102,6484.000000,60742.000000,34770408000.000000,26986,6482.800000,2,6484.200000,2,1288460.979767
20210120 10:47:05.983,IC2102,6483.000000,60742.000000,34771704600.000000,26987,6482.800000,2,6484.800000,1,1288461.281358
20210120 10:47:06.479,IC2102,6483.000000,60742.000000,34771704600.000000,26987,6482.800000,3,6484.800000,1,1288461.281358
20210120 10:47:06.983,IC2102,6483.000000,60742.000000,34771704600.000000,26987,6482.800000,3,6484.400000,2,1288461.281358
20210120 10:47:07.510,IC2102,6483.000000,60742.000000,34771704600.000000,26987,6482.800000,3,6484.000000,1,1288461.281358
20210120 10:47:07.979,IC2102,6484.000000,60743.000000,34776891680.000000,26991,6484.000000,1,6484.800000,1,1288462.512689
20210120 10:47:08.549,IC2102,6484.000000,60743.000000,34776891680.000000,26991,6484.000000,2,6484.400000,2,1288462.512689
20210120 10:47:08.980,IC2102,6484.000000,60743.000000,34778188480.000000,26992,6484.000000,1,6484.400000,2,1288462.821577
20210120 10:47:09.539,IC2102,6485.200000,60742.000000,34779485520.000000,26993,6484.000000,1,6485.200000,4,1288463.139332
20210120 10:47:09.980,IC2102,6485.000000,60742.000000,34782079520.000000,26995,6484.000000,2,6485.200000,4,1288463.771810
20210120 10:47:10.517,IC2102,6484.200000,60743.000000,34784673200.000000,26997,6484.000000,2,6485.000000,1,1288464.392340
20210120 10:47:11.069,IC2102,6484.200000,60743.000000,34784673200.000000,26997,6484.000000,1,6485.000000,1,1288464.392340
20210120 10:47:11.476,IC2102,6485.200000,60743.000000,34791158360.000000,27002,6484.000000,1,6485.800000,1,1288465.978816
20210120 10:47:12.017,IC2102,6484.000000,60742.000000,34795048800.000000,27005,6483.800000,1,6484.000000,2,1288466.906128
20210120 10:47:12.747,IC2102,6484.000000,60740.000000,34798939200.000000,27008,6484.200000,1,6485.000000,1,1288467.831754
20210120 10:47:12.982,IC2102,6485.800000,60741.000000,34801533360.000000,27010,6486.000000,3,6486.200000,5,1288468.469456
20210120 10:47:13.515,IC2102,6485.000000,60745.000000,34806721960.000000,27014,6484.000000,1,6485.000000,2,1288469.754942
20210120 10:47:14.048,IC2102,6485.000000,60745.000000,34806721960.000000,27014,6484.200000,1,6485.000000,3,1288469.754942
20210120 10:47:14.756,IC2102,6484.200000,60745.000000,34809315680.000000,27016,6484.200000,1,6485.000000,3,1288470.376073
20210120 10:47:15.217,IC2102,6483.200000,60745.000000,34814502560.000000,27020,6482.800000,3,6483.400000,1,1288471.597335
20210120 10:47:15.730,IC2102,6483.400000,60746.000000,34815799240.000000,27021,6483.000000,4,6484.000000,1,1288471.901114
20210120 10:47:16.055,IC2102,6483.400000,60746.000000,34815799240.000000,27021,6483.000000,4,6483.400000,2,1288471.901114
20210120 10:47:16.486,IC2102,6483.000000,60746.000000,34817095840.000000,27022,6483.000000,3,6483.400000,2,1288472.201910
20210120 10:47:16.997,IC2102,6483.000000,60745.000000,34818392440.000000,27023,6483.200000,4,6483.400000,2,1288472.502683
20210120 10:47:17.489,IC2102,6483.200000,60744.000000,34820985720.000000,27025,6483.200000,5,6483.400000,2,1288473.107123
20210120 10:47:18.063,IC2102,6483.200000,60748.000000,34827468920.000000,27030,6483.000000,2,6483.200000,1,1288474.617832
20210120 10:47:18.545,IC2102,6482.600000,60749.000000,34839137760.000000,27039,6480.600000,3,6482.800000,2,1288477.301675
20210120 10:47:19.053,IC2102,6480.800000,60746.000000,34845618880.000000,27044,6480.800000,4,6482.400000,1,1288478.733915
20210120 10:47:19.592,IC2102,6480.800000,60745.000000,34846915040.000000,27045,6481.000000,1,6482.200000,1,1288479.017933
20210120 10:47:20.020,IC2102,6481.800000,60745.000000,34849507560.000000,27047,6480.800000,2,6482.000000,1,1288479.593301
20210120 10:47:20.494,IC2102,6480.800000,60744.000000,34850803720.000000,27048,6480.400000,1,6481.800000,1,1288479.877255
20210120 10:47:21.022,IC2102,6480.800000,60744.000000,34850803720.000000,27048,6480.400000,1,6481.600000,2,1288479.877255
20210120 10:47:21.563,IC2102,6480.800000,60744.000000,34850803720.000000,27048,6481.000000,2,6481.400000,2,1288479.877255
20210120 10:47:22.167,IC2102,6481.400000,60743.000000,34852100000.000000,27049,6480.400000,1,6481.400000,1,1288480.165625
20210120 10:47:22.502,IC2102,6480.600000,60742.000000,34853396120.000000,27050,6480.400000,1,6481.400000,1,1288480.448059
20210120 10:47:23.009,IC2102,6480.600000,60742.000000,34853396120.000000,27050,6480.600000,1,6481.200000,1,1288480.448059
20210120 10:47:23.528,IC2102,6480.400000,60744.000000,34855988320.000000,27052,6480.200000,1,6480.400000,1,1288481.011385
20210120 10:47:24.052,IC2102,6480.400000,60745.000000,34859876520.000000,27055,6479.800000,1,6480.200000,1,1288481.852523
20210120 10:47:24.548,IC2102,6480.200000,60746.000000,34861172560.000000,27056,6480.200000,1,6480.600000,2,1288482.131875
20210120 10:47:25.207,IC2102,6480.600000,60746.000000,34863764800.000000,27058,6480.600000,2,6481.000000,1,1288482.696430
20210120 10:47:25.515,IC2102,6480.600000,60746.000000,34863764800.000000,27058,6480.800000,4,6481.000000,1,1288482.696430
20210120 10:47:26.059,IC2102,6481.000000,60746.000000,34865061000.000000,27059,6481.000000,4,6482.200000,1,1288482.981633
20210120 10:47:26.532,IC2102,6481.000000,60746.000000,34865061000.000000,27059,6481.000000,3,6483.400000,2,1288482.981633
20210120 10:47:27.042,IC2102,6483.000000,60746.000000,34866357600.000000,27060,6482.200000,1,6483.200000,1,1288483.281596
20210120 10:47:27.604,IC2102,6482.200000,60747.000000,34868950480.000000,27062,6482.200000,2,6483.200000,1,1288483.869633
20210120 10:47:28.040,IC2102,6482.200000,60747.000000,34868950480.000000,27062,6482.200000,2,6483.400000,3,1288483.869633
20210120 10:47:28.513,IC2102,6482.200000,60747.000000,34868950480.000000,27062,6482.400000,4,6483.200000,1,1288483.869633
20210120 10:47:29.259,IC2102,6482.200000,60747.000000,34868950480.000000,27062,6482.800000,1,6483.200000,1,1288483.869633
20210120 10:47:29.630,IC2102,6482.200000,60747.000000,34868950480.000000,27062,6483.000000,1,6483.200000,1,1288483.869633
20210120 10:47:30.005,IC2102,6483.200000,60746.000000,34870247120.000000,27063,6483.000000,1,6483.400000,2,1288484.171008
20210120 10:47:30.592,IC2102,6483.200000,60747.000000,34871543760.000000,27064,6483.200000,3,6483.400000,2,1288484.472362
20210120 10:47:31.203,IC2102,6483.400000,60749.000000,34874137120.000000,27066,6483.200000,2,6484.000000,1,1288485.077958
20210120 10:47:31.631,IC2102,6484.000000,60751.000000,34878027200.000000,27069,6483.000000,1,6484.200000,1,1288485.987661
20210120 10:47:32.075,IC2102,6483.000000,60751.000000,34879323800.000000,27070,6482.400000,4,6483.000000,8,1288486.287403
20210120 10:47:32.515,IC2102,6482.200000,60752.000000,34887102600.000000,27076,6480.800000,2,6482.400000,6,1288488.055843
20210120 10:47:33.029,IC2102,6482.200000,60752.000000,34887102600.000000,27076,6481.400000,1,6482.200000,1,1288488.055843
20210120 10:47:33.538,IC2102,6482.200000,60752.000000,34887102600.000000,27076,6481.400000,1,6482.200000,1,1288488.055843
20210120 10:47:34.538,IC2102,6482.200000,60752.000000,34887102600.000000,27076,6481.400000,2,6481.800000,1,1288488.055843
20210120 10:47:35.061,IC2102,6482.200000,60753.000000,34888399040.000000,27077,6481.600000,1,6482.000000,1,1288488.349522
20210120 10:47:35.543,IC2102,6481.400000,60751.000000,34893584440.000000,27081,6481.400000,1,6482.200000,1,1288489.510727
20210120 10:47:36.588,IC2102,6481.400000,60752.000000,34894880720.000000,27082,6480.800000,2,6482.200000,1,1288489.798390
20210120 10:47:37.132,IC2102,6481.400000,60752.000000,34894880720.000000,27082,6481.000000,3,6482.200000,1,1288489.798390
20210120 10:47:37.528,IC2102,6481.400000,60752.000000,34894880720.000000,27082,6481.200000,2,6482.200000,1,1288489.798390
20210120 10:47:38.039,IC2102,6481.400000,60752.000000,34894880720.000000,27082,6481.400000,1,6482.000000,2,1288489.798390
20210120 10:47:38.664,IC2102,6482.000000,60751.000000,34896177120.000000,27083,6481.400000,1,6482.000000,2,1288490.090463
20210120 10:47:38.993,IC2102,6482.000000,60753.000000,34900066320.000000,27086,6481.600000,1,6482.200000,1,1288490.966551
20210120 10:47:39.520,IC2102,6482.200000,60752.000000,34901362760.000000,27087,6481.800000,1,6482.400000,1,1288491.260014
20210120 10:47:40.513,IC2102,6482.200000,60752.000000,34901362760.000000,27087,6482.200000,1,6482.400000,1,1288491.260014
20210120 10:47:41.023,IC2102,6482.200000,60752.000000,34902659200.000000,27088,6482.400000,1,6482.800000,1,1288491.553455
20210120 10:47:41.589,IC2102,6482.400000,60752.000000,34905252160.000000,27090,6482.200000,3,6482.400000,2,1288492.143226
20210120 10:47:42.007,IC2102,6481.800000,60753.000000,34910437840.000000,27094,6481.400000,1,6481.800000,3,1288493.313649
20210120 10:47:42.513,IC2102,6481.800000,60754.000000,34913030560.000000,27096,6481.800000,1,6482.200000,1,1288493.894302
20210120 10:47:43.022,IC2102,6482.200000,60754.000000,34916919880.000000,27099,6482.200000,5,6483.000000,2,1288494.773977
20210120 10:47:43.516,IC2102,6482.200000,60754.000000,34916919880.000000,27099,6482.200000,4,6483.000000,1,1288494.773977
20210120 10:47:44.039,IC2102,6482.200000,60754.000000,34918216320.000000,27100,6482.400000,1,6482.600000,1,1288495.067159
20210120 10:47:44.526,IC2102,6482.400000,60754.000000,34919512800.000000,27101,6482.200000,1,6482.400000,1,1288495.361795
20210120 10:47:44.997,IC2102,6481.800000,60755.000000,34924698440.000000,27105,6481.600000,2,6482.400000,2,1288496.529792
20210120 10:47:45.503,IC2102,6481.600000,60759.000000,34933772640.000000,27112,6481.400000,6,6481.600000,1,1288498.548244
20210120 10:47:46.098,IC2102,6481.000000,60763.000000,34945438960.000000,27121,6481.000000,2,6481.200000,4,1288501.123115
20210120 10:47:46.664,IC2102,6480.400000,60765.000000,34954511840.000000,27128,6480.000000,1,6480.400000,2,1288503.090534
20210120 10:47:47.338,IC2102,6479.800000,60769.000000,34963583600.000000,27135,6478.600000,1,6479.600000,1,1288505.015662
20210120 10:47:47.950,IC2102,6478.600000,60769.000000,34964879320.000000,27136,6478.800000,6,6479.400000,3,1288505.281545
20210120 10:47:48.730,IC2102,6479.400000,60767.000000,34970062720.000000,27140,6478.800000,5,6479.600000,1,1288506.364038
20210120 10:47:49.400,IC2102,6479.000000,60768.000000,34971358520.000000,27141,6479.000000,2,6479.200000,1,1288506.632770
20210120 10:47:49.638,IC2102,6479.200000,60773.000000,34980429440.000000,27148,6479.200000,10,6479.400000,1,1288508.525122
20210120 10:47:50.099,IC2102,6479.600000,60772.000000,34984317160.000000,27151,6479.800000,1,6480.000000,4,1288509.342566
20210120 10:47:50.542,IC2102,6479.400000,60773.000000,34988204840.000000,27154,6479.400000,3,6480.000000,4,1288510.158356
20210120 10:47:51.042,IC2102,6479.400000,60772.000000,34990796600.000000,27156,6479.400000,1,6480.000000,4,1288510.701134
20210120 10:47:51.608,IC2102,6479.400000,60772.000000,34990796600.000000,27156,6479.400000,2,6480.000000,4,1288510.701134
20210120 10:47:52.371,IC2102,6479.600000,60769.000000,35001164680.000000,27164,6479.400000,3,6481.200000,1,1288512.909733
20210120 10:47:52.980,IC2102,6479.600000,60769.000000,35003756520.000000,27166,6479.400000,3,6481.200000,1,1288513.455054
20210120 10:47:53.309,IC2102,6479.600000,60767.000000,35006348360.000000,27168,6479.400000,3,6481.000000,2,1288514.000294
20210120 10:47:54.088,IC2102,6479.600000,60767.000000,35006348360.000000,27168,6480.000000,1,6480.800000,3,1288514.000294
20210120 10:47:54.661,IC2102,6480.000000,60767.000000,35007644360.000000,27169,6479.400000,3,6480.800000,1,1288514.275829
20210120 10:47:55.207,IC2102,6479.600000,60768.000000,35012828040.000000,27173,6479.400000,3,6479.600000,2,1288515.365988
20210120 10:47:55.617,IC2102,6479.600000,60768.000000,35015419880.000000,27175,6479.800000,1,6480.800000,1,1288515.910948
20210120 10:47:56.029,IC2102,6480.800000,60768.000000,35016716040.000000,27176,6479.800000,2,6481.000000,2,1288516.192228
20210120 10:47:56.674,IC2102,6481.000000,60766.000000,35019308440.000000,27178,6480.800000,3,6481.600000,1,1288516.757672
20210120 10:47:56.994,IC2102,6481.000000,60766.000000,35019308440.000000,27178,6480.800000,2,6481.600000,1,1288516.757672
20210120 10:47:57.253,IC2102,6480.800000,60766.000000,35020604600.000000,27179,6480.800000,1,6481.600000,1,1288517.038890
20210120 10:47:57.766,IC2102,6480.800000,60767.000000,35021900760.000000,27180,6480.000000,1,6481.000000,1,1288517.320088
20210120 10:47:58.242,IC2102,6480.200000,60767.000000,35025789040.000000,27183,6480.000000,1,6481.600000,1,1288518.156201
20210120 10:47:58.611,IC2102,6480.200000,60767.000000,35025789040.000000,27183,6480.000000,1,6481.600000,2,1288518.156201
20210120 10:47:59.016,IC2102,6480.200000,60767.000000,35025789040.000000,27183,6480.200000,2,6481.600000,2,1288518.156201
20210120 10:47:59.545,IC2102,6481.600000,60766.000000,35028381680.000000,27185,6480.400000,1,6482.400000,2,1288518.730182
20210120 10:48:00.088,IC2102,6481.600000,60766.000000,35028381680.000000,27185,6481.600000,2,6482.400000,2,1288518.730182
20210120 10:48:00.604,IC2102,6481.600000,60764.000000,35033567320.000000,27189,6481.600000,3,6482.600000,5,1288519.891132
20210120 10:48:01.071,IC2102,6482.600000,60762.000000,35037456840.000000,27192,6481.600000,3,6482.400000,1,1288520.772286
20210120 10:48:01.595,IC2102,6481.600000,60762.000000,35038753160.000000,27193,6481.800000,1,6482.400000,1,1288521.059096
20210120 10:48:02.016,IC2102,6481.800000,60761.000000,35040049520.000000,27194,6482.000000,1,6482.400000,1,1288521.347356
20210120 10:48:02.529,IC2102,6482.000000,60762.000000,35045235320.000000,27198,6482.000000,2,6482.600000,2,1288522.513420
20210120 10:48:03.558,IC2102,6482.600000,60762.000000,35047828360.000000,27200,6482.600000,1,6482.800000,10,1288523.101471
20210120 10:48:03.983,IC2102,6482.600000,60760.000000,35058200720.000000,27208,6482.000000,5,6482.600000,1,1288525.460159
20210120 10:48:04.686,IC2102,6482.600000,60760.000000,35058200720.000000,27208,6482.200000,1,6482.600000,1,1288525.460159
20210120 10:48:05.506,IC2102,6482.400000,60760.000000,35060793720.000000,27210,6482.200000,2,6482.800000,5,1288526.046307
20210120 10:48:06.009,IC2102,6482.200000,60760.000000,35067276280.000000,27215,6482.000000,5,6482.800000,2,1288527.513504
20210120 10:48:06.592,IC2102,6482.800000,60758.000000,35069869400.000000,27217,6482.800000,3,6483.200000,1,1288528.103759
20210120 10:48:07.088,IC2102,6483.200000,60757.000000,35071166040.000000,27218,6483.000000,1,6484.200000,1,1288528.401793
20210120 10:48:07.710,IC2102,6483.200000,60757.000000,35071166040.000000,27218,6483.000000,1,6484.000000,1,1288528.401793
20210120 10:48:08.157,IC2102,6483.200000,60757.000000,35071166040.000000,27218,6483.000000,1,6483.800000,1,1288528.401793
20210120 10:48:08.398,IC2102,6483.200000,60757.000000,35071166040.000000,27218,6483.000000,1,6483.800000,1,1288528.401793
20210120 10:48:08.615,IC2102,6483.200000,60757.000000,35071166040.000000,27218,6483.000000,1,6483.400000,1,1288528.401793
20210120 10:48:08.823,IC2102,6483.000000,60757.000000,35072462640.000000,27219,6483.000000,1,6483.200000,1,1288528.698336
20210120 10:48:09.051,IC2102,6483.000000,60757.000000,35073759240.000000,27220,6482.800000,1,6483.800000,1,1288528.994857
20210120 10:48:09.562,IC2102,6482.800000,60756.000000,35076352360.000000,27222,6482.000000,5,6483.400000,1,1288529.584895
20210120 10:48:10.016,IC2102,6482.800000,60756.000000,35076352360.000000,27222,6483.000000,1,6483.400000,1,1288529.584895
20210120 10:48:10.566,IC2102,6483.000000,60757.000000,35088021760.000000,27231,6483.200000,4,6483.400000,2,1288532.252213
20210120 10:48:11.042,IC2102,6483.200000,60761.000000,35095801600.000000,27237,6482.000000,5,6483.600000,1,1288534.038257
20210120 10:48:11.525,IC2102,6483.200000,60761.000000,35095801600.000000,27237,6482.200000,2,6483.600000,1,1288534.038257
20210120 10:48:12.022,IC2102,6483.200000,60761.000000,35095801600.000000,27237,6482.600000,1,6483.600000,1,1288534.038257
20210120 10:48:12.555,IC2102,6483.200000,60761.000000,35095801600.000000,27237,6482.600000,2,6483.600000,1,1288534.038257
20210120 10:48:13.068,IC2102,6483.200000,60761.000000,35095801600.000000,27237,6482.800000,1,6483.800000,1,1288534.038257
20210120 10:48:13.809,IC2102,6484.000000,60759.000000,35098395160.000000,27239,6483.000000,2,6484.200000,1,1288534.643709
20210120 10:48:14.085,IC2102,6484.000000,60759.000000,35098395160.000000,27239,6483.000000,3,6483.800000,1,1288534.643709
20210120 10:48:14.880,IC2102,6484.000000,60759.000000,35098395160.000000,27239,6483.000000,2,6484.000000,1,1288534.643709
20210120 10:48:15.249,IC2102,6484.000000,60759.000000,35099691960.000000,27240,6484.000000,2,6484.200000,1,1288534.947137
20210120 10:48:15.585,IC2102,6484.000000,60759.000000,35102285600.000000,27242,6484.000000,1,6485.000000,4,1288535.555392
20210120 10:48:16.062,IC2102,6484.000000,60759.000000,35103582400.000000,27243,6483.200000,1,6484.600000,1,1288535.858753
20210120 10:48:16.569,IC2102,6484.000000,60759.000000,35103582400.000000,27243,6483.400000,1,6484.400000,1,1288535.858753
20210120 10:48:18.065,IC2102,6484.000000,60759.000000,35103582400.000000,27243,6483.400000,1,6484.400000,1,1288535.858753
20210120 10:48:18.558,IC2102,6484.000000,60759.000000,35103582400.000000,27243,6483.400000,2,6484.400000,1,1288535.858753
20210120 10:48:19.253,IC2102,6483.400000,60760.000000,35104879080.000000,27244,6483.400000,1,6484.400000,1,1288536.157686
20210120 10:48:20.078,IC2102,6484.400000,60760.000000,35106175960.000000,27245,6484.400000,1,6485.000000,6,1288536.463938
20210120 10:48:20.584,IC2102,6484.400000,60760.000000,35107472840.000000,27246,6483.400000,1,6485.000000,4,1288536.770168
20210120 10:48:21.016,IC2102,6484.400000,60760.000000,35107472840.000000,27246,6483.600000,2,6484.400000,1,1288536.770168
20210120 10:48:21.516,IC2102,6484.400000,60760.000000,35107472840.000000,27246,6483.400000,1,6484.800000,2,1288536.770168
20210120 10:48:22.046,IC2102,6484.400000,60760.000000,35108769720.000000,27247,6483.600000,1,6484.800000,3,1288537.076375
20210120 10:48:22.519,IC2102,6484.400000,60760.000000,35108769720.000000,27247,6483.600000,1,6485.000000,7,1288537.076375
20210120 10:48:23.016,IC2102,6483.600000,60761.000000,35110066440.000000,27248,6483.400000,1,6483.600000,1,1288537.376688
20210120 10:48:23.517,IC2102,6483.600000,60760.000000,35112659880.000000,27250,6483.800000,1,6485.000000,7,1288537.977248
20210120 10:48:24.013,IC2102,6484.000000,60759.000000,35117847520.000000,27254,6483.600000,1,6485.000000,5,1288539.205988
20210120 10:48:24.516,IC2102,6484.000000,60759.000000,35117847520.000000,27254,6483.600000,1,6485.000000,6,1288539.205988
20210120 10:48:25.048,IC2102,6484.000000,60759.000000,35117847520.000000,27254,6483.600000,1,6485.000000,6,1288539.205988
20210120 10:48:25.520,IC2102,6484.000000,60759.000000,35117847520.000000,27254,6483.600000,1,6484.800000,2,1288539.205988
20210120 10:48:26.015,IC2102,6484.600000,60759.000000,35119144440.000000,27255,6483.600000,1,6484.800000,3,1288539.513484
20210120 10:48:26.513,IC2102,6483.600000,60760.000000,35120441160.000000,27256,6483.400000,1,6484.800000,4,1288539.813619
20210120 10:48:27.016,IC2102,6483.600000,60760.000000,35120441160.000000,27256,6483.400000,3,6484.600000,1,1288539.813619
20210120 10:48:27.542,IC2102,6484.600000,60761.000000,35123035000.000000,27258,6483.400000,3,6484.800000,3,1288540.428498
20210120 10:48:28.042,IC2102,6484.600000,60762.000000,35124331920.000000,27259,6483.400000,4,6484.800000,5,1288540.735904
20210120 10:48:28.542,IC2102,6483.400000,60763.000000,35125628600.000000,27260,6483.400000,3,6484.800000,5,1288541.034483
20210120 10:48:29.020,IC2102,6483.400000,60763.000000,35125628600.000000,27260,6483.400000,2,6484.600000,1,1288541.034483
20210120 10:48:29.526,IC2102,6483.400000,60763.000000,35125628600.000000,27260,6483.400000,2,6484.600000,1,1288541.034483
20210120 10:48:30.025,IC2102,6484.400000,60764.000000,35126925480.000000,27261,6483.400000,3,6484.600000,1,1288541.340376
20210120 10:48:30.575,IC2102,6483.400000,60763.000000,35132112200.000000,27265,6483.200000,1,6483.400000,1,1288542.534385
20210120 10:48:31.055,IC2102,6484.200000,60765.000000,35136002360.000000,27268,6483.200000,2,6484.400000,1,1288543.434062
20210120 10:48:31.536,IC2102,6484.200000,60765.000000,35136002360.000000,27268,6483.200000,2,6484.400000,1,1288543.434062
20210120 10:48:32.045,IC2102,6484.400000,60765.000000,35137299240.000000,27269,6483.200000,2,6484.800000,2,1288543.739778
